Product Type,Product Name,Price,Material,Link,Informations,Pays concernés,Fabrication,Tissage,Pays d’origine du matériau,Pays de fabrication,Impression,Teinture
Jeans,Skinny High Jeans,19.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1025457019.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Ultra High Ankle Jeggings,29.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1152457019.html,['Pays de fabrication\nVietnam'],['Vietnam'],[],[],[],['Vietnam'],[],[]
Jeans,Straight High Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1136205011.html,"['Teinture\nChine', 'Fabrication\nChine']","['Chine', 'Chine']",['Chine'],[],[],[],[],['Chine']
Jeans,90s Baggy Regular Jeans,39.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1198056003.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Jeans,True To You Slim High Jeans,49.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1091545001.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Jeans,Skinny High Jeans,19.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1025457037.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Slim Straight High Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1199187008.html,['Fabrication\nBangladesh'],['Bangladesh'],['Bangladesh'],[],[],[],[],[]
Jeans,Ultra High Ankle Jeggings,29.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1152457018.html,"['Teinture\nChine', 'Fabrication\nVietnam\nChine']","['Chine', 'Vietnam', 'Chine']","['Vietnam', 'Chine']",[],[],[],[],['Chine']
Jeans,Baggy Wide Low Jeans,39.99,"[' Coton', ' Coton recyclé', ' Polyester']",https://www2.hm.com/fr_fr/productpage.1199190015.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Petite Fit Baggy Low Jeans,39.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1218062002.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']","['Pakistan', 'Pakistan', 'Pakistan']",['Pakistan'],['Pakistan'],[],[],[],['Pakistan']
Jeans,Straight Low Jeans,39.99,"[' Coton', ' Coton biologique', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1166881008.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']","['Pakistan', 'Pakistan', 'Pakistan']",['Pakistan'],['Pakistan'],[],[],[],['Pakistan']
Jeans,Petite Length Wide High Cropped Jeans,25.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1218063002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Curvy Fit Straight Regular Jeans,39.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1185380002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Wide Regular Jeans,49.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1196074007.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Jeans,Slim Straight Ultra High Jeans,35.99,"[' Circulose®', ' Coton', ' Coton recyclé', ' Polyester recyclé', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1195054002.html,['Pays de fabrication\nPakistan'],['Pakistan'],[],[],[],['Pakistan'],[],[]
Jeans,Baggy Low Jeans,29.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1214235003.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Cropped jeans,37.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1213702001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Straight High Cropped Jeans,39.99,"[' Coton', ' Coton biologique', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1200442003.html,"['Tissage\nPakistan', 'Fabrication\nPakistan']","['Pakistan', 'Pakistan']",['Pakistan'],['Pakistan'],[],[],[],[]
Jeans,Bootcut Regular Jeans,25.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1215197003.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']","['Pakistan', 'Pakistan', 'Pakistan']",['Pakistan'],['Pakistan'],[],[],[],['Pakistan']
Jeans,Skinny High Jeans,19.99,"[' Coton', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1025457026.html,['Pays de fabrication\nBangladesh\nPakistan'],"['Bangladesh', 'Pakistan']",[],[],[],"['Bangladesh', 'Pakistan']",[],[]
Jeans,Slim High Jeans,29.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1210619001.html,"['Teinture\nChine', 'Fabrication\nChine']","['Chine', 'Chine']",['Chine'],[],[],[],[],['Chine']
Jeans,Slim Straight High Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1199187011.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Straight High Jeans,39.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1203371001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Jeans,Curvy Fit Bootcut High Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1213945005.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Bootcut High Jeans,29.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1074295013.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Baggy Regular Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1214324001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Slim High Ankle Jeans,39.99,"[' Circulose®', ' Coton', ' Coton recyclé', ' Polyester recyclé', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1069416001.html,['Pays de fabrication\nPakistan'],['Pakistan'],[],[],[],['Pakistan'],[],[]
Jeans,90s Baggy High Jeans,29.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1160547009.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Slim Straight High Ankle Jeans,29.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1214570003.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Jeans,Wide High Cropped Jeans,25.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1199191013.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Skinny High Jeans,19.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1025457003.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Baggy Wide Low Ankle Jeans,39.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1199189008.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']","['Pakistan', 'Pakistan', 'Pakistan']",['Pakistan'],['Pakistan'],[],[],[],['Pakistan']
Jeans,Straight Regular Jeans,39.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1152460001.html,['Pays de fabrication\nBangladesh\nTurquie'],"['Bangladesh', 'Turquie']",[],[],[],"['Bangladesh', 'Turquie']",[],[]
Jeans,Straight High Cropped Jeans,39.99,"[' Coton', ' Coton biologique', ' Coton recyclé']",https://www2.hm.com/fr_fr/productpage.1200442002.html,"['Tissage\nPakistan', 'Fabrication\nPakistan']","['Pakistan', 'Pakistan']",['Pakistan'],['Pakistan'],[],[],[],[]
Jeans,Flared High Jeans,79.99,"[' Coton', ' Coton recyclé', ' Lyocell', ' Lyocell Tencel™']",https://www2.hm.com/fr_fr/productpage.1219913001.html,['Pays de fabrication\nPakistan'],['Pakistan'],[],[],[],['Pakistan'],[],[]
Jeans,Straight High Jeans,49.99,[' Coton'],https://www2.hm.com/fr_fr/productpage.1218391002.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Jeans,Straight Low Jeans,25.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1172819002.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
Jeans,Flared Low Jeans,19.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1224960002.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']","['Pakistan', 'Pakistan', 'Pakistan']",['Pakistan'],['Pakistan'],[],[],[],['Pakistan']
Jeans,Straight High Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1136205012.html,"['Teinture\nChine', 'Fabrication\nChine']","['Chine', 'Chine']",['Chine'],[],[],[],[],['Chine']
Jeans,Baggy Regular Jeans,29.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1210963004.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Skinny High Jeans,19.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1025457039.html,"['Pays d’origine du matériau\nBangladesh', 'Pays de fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",[],[],['Bangladesh'],['Bangladesh'],[],[]
Jeans,Curvy Fit Bootcut High Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1213945004.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Straight Regular Jeans,39.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1152460004.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Skinny High Jeans,19.99,"[' Coton', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1025457006.html,"['Pays d’origine du matériau\nBangladesh', 'Pays de fabrication\nBangladesh']","['Bangladesh', 'Bangladesh']",[],[],['Bangladesh'],['Bangladesh'],[],[]
Jeans,Baggy Wide Low Jeans,39.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1199190005.html,['Pays de fabrication\nInde'],['Inde'],[],[],[],['Inde'],[],[]
Jeans,Pantalon en denim avec taille élastique,19.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1237416003.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Curvy Fit Slim High Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1213946003.html,['Fabrication\nBangladesh'],['Bangladesh'],['Bangladesh'],[],[],[],[],[]
Jeans,Flared Low Jeans,19.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1224960001.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']","['Pakistan', 'Pakistan', 'Pakistan']",['Pakistan'],['Pakistan'],[],[],[],['Pakistan']
Jeans,Flared High Jeans,19.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1109636003.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Bootcut High Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1198343001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Shaping Skinny Regular Jeans,49.99,"[' Coton', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0986428027.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Jeans,Baggy Wide Low Jeans,39.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1199190004.html,['Pays de fabrication\nInde\nTurquie'],"['Inde', 'Turquie']",[],[],[],"['Inde', 'Turquie']",[],[]
Jeans,Ultra High Ankle Jeggings,29.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Viscose', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1152457001.html,['Pays de fabrication\nInde\nVietnam'],"['Inde', 'Vietnam']",[],[],[],"['Inde', 'Vietnam']",[],[]
Jeans,Tapered High Jeans,29.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1208009002.html,"['Teinture\nChine', 'Fabrication\nChine']","['Chine', 'Chine']",['Chine'],[],[],[],[],['Chine']
Jeans,Slim Straight High Jeans,35.99,"[' Coton', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1199187001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Flared Low Jeans,25.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1183498009.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']","['Pakistan', 'Pakistan', 'Pakistan']",['Pakistan'],['Pakistan'],[],[],[],['Pakistan']
Jeans,Straight High Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1136205015.html,"['Tissage\nPakistan', 'Fabrication\nPakistan']","['Pakistan', 'Pakistan']",['Pakistan'],['Pakistan'],[],[],[],[]
Jeans,Wide High Jeans,29.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.0871889056.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Skinny Low Jeans,29.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1069399005.html,['Pays de fabrication\nPakistan'],['Pakistan'],[],[],[],['Pakistan'],[],[]
Jeans,Flared Low Jeans,25.99,"[' Coton', ' Coton recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1183498001.html,['Pays de fabrication\nPakistan'],['Pakistan'],[],[],[],['Pakistan'],[],[]
Jeans,Petite Fit Bootcut High Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1218048001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Baggy Regular Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1214324002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Baggy Wide Low Ankle Jeans,39.99,"[' Circulose®', ' Coton', ' Coton recyclé', ' Polyester recyclé', ' Viscose']",https://www2.hm.com/fr_fr/productpage.1199189007.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nPakistan']","['Pakistan', 'Pakistan', 'Pakistan']",['Pakistan'],['Pakistan'],[],[],[],['Pakistan']
Jeans,90s Baggy Regular Jeans,39.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1198056004.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Jeans,Straight Regular Jeans,39.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1152460010.html,['Fabrication\nBangladesh'],['Bangladesh'],['Bangladesh'],[],[],[],[],[]
Jeans,Slim Mom High Ankle Jeans,27.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.0941666048.html,['Pays de fabrication\nInde\nPakistan'],"['Inde', 'Pakistan']",[],[],[],"['Inde', 'Pakistan']",[],[]
Jeans,Curvy Fit Wide High Cropped Jeans,25.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1213942003.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Pantalon parachute en denim,29.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1203811003.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Petite Fit Wide Regular Jeans,39.99,"[' Coton', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1204748001.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Straight Low Jeans,29.99,"[' Coton', ' Coton recyclé', ' Polyester']",https://www2.hm.com/fr_fr/productpage.1142567004.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Skinny High Jeans,19.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1124259006.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Wide Ultra High Jeans,25.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1067430023.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Mom Ultra High Ankle Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1128915001.html,['Pays de fabrication\nBangladesh\nInde\nPakistan'],"['Bangladesh', 'Inde', 'Pakistan']",[],[],[],"['Bangladesh', 'Inde', 'Pakistan']",[],[]
Jeans,Baggy Wide Low Jeans,39.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1199190006.html,"['Teinture\nPakistan', 'Tissage\nPakistan', 'Fabrication\nBangladesh\nPakistan']","['Pakistan', 'Pakistan', 'Bangladesh', 'Pakistan']","['Bangladesh', 'Pakistan']",['Pakistan'],[],[],[],['Pakistan']
Jeans,True To You Flared High Jeans,49.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1186829003.html,['Pays de fabrication\nTurquie'],['Turquie'],[],[],[],['Turquie'],[],[]
Jeans,Coated Wide Regular Jeans,49.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1218684001.html,['Pays de fabrication\nChine'],['Chine'],[],[],[],['Chine'],[],[]
Jeans,Mom Ultra High Ankle Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne', ' Élastomultiester']",https://www2.hm.com/fr_fr/productpage.1128915010.html,['Pays de fabrication\nPakistan'],['Pakistan'],[],[],[],['Pakistan'],[],[]
Jeans,Petite Fit Slim High Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1218047002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Pantalon parachute en denim,29.99,"[' Coton', ' Coton recyclé', ' Polyester', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1203811002.html,['Pays de fabrication\nBangladesh'],['Bangladesh'],[],[],[],['Bangladesh'],[],[]
Jeans,Flared Low Jeans,25.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé', ' Élasthanne']",https://www2.hm.com/fr_fr/productpage.1183498002.html,['Pays de fabrication\nPakistan'],['Pakistan'],[],[],[],['Pakistan'],[],[]
Jeans,Flared Regular Jeans,35.99,"[' Coton', ' Coton recyclé', ' Polyester recyclé']",https://www2.hm.com/fr_fr/productpage.1225423003.html,"['Teinture\nChine', 'Fabrication\nChine']","['Chine', 'Chine']",['Chine'],[],[],[],[],['Chine']
